#
# Results on Thursday December 20 2018 17:36:06 UTC.
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; WOW64; rv:60.0) Gecko/20100101 Firefox/60.0
# Design number was non-random = 291
#
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1545327367,56c93a3c3803534466f9155054bad062,FormC,1,0,inst,NULL,other_reason,
1545327367,56c93a3c3803534466f9155054bad062,FormC,1,0,inst,NULL,Color,5
1545327367,56c93a3c3803534466f9155054bad062,FormC,1,0,inst,NULL,Language,Yes
1545327367,56c93a3c3803534466f9155054bad062,FormC,1,0,inst,NULL,Age,30-49
1545327367,56c93a3c3803534466f9155054bad062,FormC,1,0,inst,NULL,Gender,Other/prefer not to say 
1545327367,56c93a3c3803534466f9155054bad062,FormC,1,0,inst,NULL,Education,Ed2
1545327367,56c93a3c3803534466f9155054bad062,FormC,1,0,inst,NULL,Occupation,O3
1545327367,56c93a3c3803534466f9155054bad062,FormC,1,0,inst,NULL,_REACTION_TIME_,18131
1545327367,56c93a3c3803534466f9155054bad062,FormC,2,0,inst,NULL,_REACTION_TIME_,1224
1545327367,56c93a3c3803534466f9155054bad062,Form,15,0,introTraining.P,NULL,_REACTION_TIME_,1455
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
# 10. Field text.
# 11. Field correct text.
# 12. Field correct.
# 13. Html.
# 14. Timeout.
1545327367,56c93a3c3803534466f9155054bad062,FormC,3,0,training.P,NULL,who,Tetrahedron,Tetrahedron group,Cube group,False,train-p.html,False
1545327367,56c93a3c3803534466f9155054bad062,FormC,3,0,training.P,NULL,what,military-base,military base,hotel,False,train-p.html,False
1545327367,56c93a3c3803534466f9155054bad062,FormC,3,0,training.P,NULL,where,Gibbonland*,Gibbonland,Gibbonland,True,train-p.html,False
1545327367,56c93a3c3803534466f9155054bad062,FormC,3,0,training.P,NULL,month,January*,January,January,True,train-p.html,False
1545327367,56c93a3c3803534466f9155054bad062,FormC,3,0,training.P,NULL,day,1*,1,1,True,train-p.html,False
1545327367,56c93a3c3803534466f9155054bad062,FormC,3,0,training.P,NULL,time,1:00,1:00,11:00,False,train-p.html,False
1545327367,56c93a3c3803534466f9155054bad062,FormC,3,0,training.P,NULL,ampm,AM,AM,PM,False,train-p.html,False
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1545327367,56c93a3c3803534466f9155054bad062,FormC,3,0,training.P,NULL,_REACTION_TIME_,13305
1545327367,56c93a3c3803534466f9155054bad062,Form,5,0,afterScen,NULL,_REACTION_TIME_,2651
1545327367,56c93a3c3803534466f9155054bad062,Form,16,0,introTraining.M,NULL,_REACTION_TIME_,1254
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
# 10. Field text.
# 11. Field correct text.
# 12. Field correct.
# 13. Html.
# 14. Timeout.
1545327367,56c93a3c3803534466f9155054bad062,FormC,4,0,training.M,NULL,who,Tetrahedron*,Tetrahedron group,Tetrahedron group,True,train-m.html,False
